Time,PacketSize,Protocol,Source,Destination,AttackType
9.61742,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.61757,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.61772,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.61787,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.61817,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.61848,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.61878,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.61909,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.61939,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.61969,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.62,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.6203,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.62066,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.62101,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.62137,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.62172,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.62208,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.62243,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.62279,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.62299,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.62319,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.62339,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.6236,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.6238,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.624,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.6242,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.6244,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.6246,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.6248,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.62501,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.62521,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.62546,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62571,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62597,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62622,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62647,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62672,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62698,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62723,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62748,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62774,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.62789,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62804,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62819,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62834,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62849,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62864,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62879,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62894,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62909,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62924,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62939,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62954,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62969,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62984,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.62999,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.63014,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.63045,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.63075,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.63105,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.63136,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.63166,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.63197,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.63227,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.63257,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.63293,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.63328,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.63364,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.634,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.63435,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.63471,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.63506,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.63526,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63546,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63567,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63587,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63607,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63627,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63647,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63667,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63688,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63708,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63728,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63748,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.63773,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.63799,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.63824,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.63849,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.63874,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.639,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.63925,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.6395,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.63976,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.63991,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64006,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64021,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64036,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64051,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64066,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64081,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64096,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64111,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64126,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64141,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64156,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64171,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64186,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64201,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64216,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.64247,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.64277,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.64307,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.64338,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.64368,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.64399,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.64429,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.64459,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.64495,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.6453,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.64566,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.64601,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.64637,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.64672,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.64708,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.64728,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.64748,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.64768,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.64789,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.64809,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.64829,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.64849,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.64869,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.64889,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.6491,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.6493,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.6495,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.64975,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65026,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65051,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65076,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65102,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65127,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65152,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65177,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65203,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.65218,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65233,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65248,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65263,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65278,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65293,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65308,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65323,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65338,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65353,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65368,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65383,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65398,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65413,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65428,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65443,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65458,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.65489,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.65519,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.6555,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.6558,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.6561,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.65641,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.65671,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.65702,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.65737,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.65773,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.65808,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.65844,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.65879,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.65915,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.65935,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.65955,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.65975,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.65995,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.66016,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.66036,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.66056,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.66076,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.66096,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.66116,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.66136,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.66157,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.66182,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.66207,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.66232,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.66258,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.66283,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.66308,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.66334,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.66359,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.66384,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.66399,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66414,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66429,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66444,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66459,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66474,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66489,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66504,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.6652,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66535,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.6655,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66565,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.6658,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66595,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.6661,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66625,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.66655,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.66686,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.66716,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.66746,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.66777,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.66807,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.66838,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.66868,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.66904,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.66939,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.66975,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.6701,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.67046,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.67081,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.67117,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.67137,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67157,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67177,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67197,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67217,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67238,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67258,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67278,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67298,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67318,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67338,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67359,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.67384,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.67409,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.67434,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.6746,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.67485,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.6751,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.67536,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.67561,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.67586,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.67611,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.67626,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67641,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67656,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67672,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67687,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67702,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67717,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67732,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67747,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67762,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67777,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67792,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67807,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67822,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67837,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67852,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.67882,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.67913,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.67943,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.67974,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.68004,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.68034,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.68065,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.68095,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.68131,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.68166,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.68202,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.68237,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.68273,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.68308,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.68344,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.68364,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68384,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68404,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68424,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68445,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68465,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68485,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68505,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68525,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68545,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68566,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68586,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.68611,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68636,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68662,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68687,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68712,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68737,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68763,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68788,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68813,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68839,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
9.68854,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.68869,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.68884,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.68899,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.68914,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.68929,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.68944,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.68959,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.68974,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.68989,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.69004,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.69019,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.69034,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.69049,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.69064,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.69079,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.69094,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
9.69125,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.69155,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.69185,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.69216,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.69246,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.69277,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.69307,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.69337,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
9.69373,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.69408,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.69444,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.6948,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.69515,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.69551,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.69586,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
9.69606,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.69626,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.69647,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
9.69667,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
